,SubjID,Opt1Item1,Opt1Item2,Opt2Item1,Opt2Item2,OnsetTime,Run,ReactionTime,Button,Choice,Opt1Code,Opt1Type,Opt2Code,Opt2Type,Consistent,Opt1Item1Value,Opt1Item2Value,Opt2Item1Value,Opt2Item2Value,Opt1Item1Rank,Opt1Item2Rank,Opt2Item1Rank,Opt2Item2Rank,Opt1Value,Opt2Value,ValueDiff,Opt1Rank,Opt2Rank
18128,3331,11,4,29,29,0.0,0,1.3549,0,1,51.0,3.0,55,2.0,1,4.85660050214,-12.2513861861,-28.9998232423,-28.9998232423,28.0,5.0,3.0,3.0,-1.8598253946,-31.4726779314,29.6128525368,10.0,1.0
18129,3331,14,9,9,9,0.0,0,3.6548,0,2,11.0,3.0,14,2.0,0,1.62198984014,4.60411538307,4.60411538307,4.60411538307,21.0,27.0,27.0,27.0,9.51491040069,11.4691068127,-1.95419641201,36.0,38.0
18130,3331,30,30,29,29,0.0,0,1.2387,0,1,48.0,2.0,55,2.0,1,-1.67966112129,-1.67966112129,-28.9998232423,-28.9998232423,11.0,11.0,3.0,3.0,-0.790372012354,-31.4726779314,30.682305919,14.0,1.0
18131,3331,14,9,9,9,0.0,0,1.2198,0,1,11.0,3.0,14,2.0,1,1.62198984014,4.60411538307,4.60411538307,4.60411538307,21.0,27.0,27.0,27.0,9.51491040069,11.4691068127,-1.95419641201,36.0,38.0
18132,3331,10,21,21,0,0.0,0,1.0131,0,1,39.0,3.0,45,1.0,1,-0.999389721996,-29.9839683362,-29.9839683362,,12.0,2.0,2.0,,-0.957825272949,-29.9839683362,29.0261430633,13.0,2.0
18133,3331,30,0,5,0,0.0,0,1.0865,0,2,49.0,1.0,54,1.0,0,-1.67966112129,,-0.29100562703,,11.0,,17.0,,-1.67966112129,-0.29100562703,-1.38865549426,11.0,17.0
18134,3331,13,4,5,0,0.0,0,1.1344,0,2,46.0,3.0,54,1.0,0,-7.94915838656,-12.2513861861,-0.29100562703,,6.0,5.0,17.0,,-4.05080383131,-0.29100562703,-3.75979820428,8.0,17.0
18135,3331,27,0,14,0,0.0,0,0.89104,0,2,31.0,1.0,38,1.0,0,-0.322427844884,,1.62198984014,,16.0,,21.0,,-0.322427844884,1.62198984014,-1.94441768502,16.0,21.0
18136,3331,10,9,27,0,0.0,0,0.85167,0,1,23.0,3.0,31,1.0,1,-0.999389721996,4.60411538307,-0.322427844884,,12.0,27.0,16.0,,8.87452378388,-0.322427844884,9.19695162876,34.0,16.0
18137,3331,27,0,14,0,0.0,0,1.1272,0,2,31.0,1.0,38,1.0,0,-0.322427844884,,1.62198984014,,16.0,,21.0,,-0.322427844884,1.62198984014,-1.94441768502,16.0,21.0
18138,3331,13,0,24,0,0.0,0,1.1451,0,2,9.0,1.0,12,1.0,0,-7.94915838656,,3.47654362359,,6.0,,26.0,,-7.94915838656,3.47654362359,-11.4257020102,6.0,26.0
18139,3331,19,0,28,0,0.0,0,1.3264,0,1,1.0,1.0,8,1.0,1,9.26204637315,,2.96076698229,,35.0,,25.0,,9.26204637315,2.96076698229,6.30127939086,35.0,25.0
18140,3331,19,0,11,11,0.0,0,1.5932,0,1,1.0,1.0,6,2.0,1,9.26204637315,,4.85660050214,4.85660050214,35.0,,28.0,28.0,9.26204637315,8.75014076314,0.51190561001,35.0,33.0
18141,3331,11,16,12,0,0.0,0,1.1343,0,2,19.0,3.0,27,1.0,0,4.85660050214,1.01934460306,1.77206931136,,28.0,19.0,22.0,,1.93359467533,1.77206931136,0.16152536397,23.0,22.0
18142,3331,5,14,10,10,0.0,0,0.76703,0,2,33.0,3.0,40,2.0,0,-0.29100562703,1.62198984014,-0.999389721996,-0.999389721996,17.0,21.0,12.0,12.0,1.12884015782,0.999578790677,0.129261367143,20.0,18.0
18143,3331,11,0,2,0,0.0,0,0.89314,0,1,13.0,1.0,16,1.0,1,4.85660050214,,2.00315394455,,28.0,,24.0,,4.85660050214,2.00315394455,2.85344655759,28.0,24.0
18144,3331,11,11,24,0,0.0,0,1.0915,0,1,6.0,2.0,12,1.0,1,4.85660050214,4.85660050214,3.47654362359,,28.0,28.0,26.0,,8.75014076314,3.47654362359,5.27359713955,33.0,26.0
18145,3331,28,0,11,0,0.0,0,0.75646,0,2,8.0,1.0,13,1.0,0,2.96076698229,,4.85660050214,,25.0,,28.0,,2.96076698229,4.85660050214,-1.89583351985,25.0,28.0
18146,3331,11,16,3,3,0.0,0,0.83419,0,1,19.0,3.0,28,2.0,1,4.85660050214,1.01934460306,-4.55318324544,-4.55318324544,28.0,19.0,7.0,7.0,1.93359467533,-0.45542674034,2.38902141567,23.0,15.0
18147,3331,14,9,2,0,0.0,0,0.70298,0,1,11.0,3.0,16,1.0,1,1.62198984014,4.60411538307,2.00315394455,,21.0,27.0,24.0,,9.51491040069,2.00315394455,7.51175645614,36.0,24.0
18148,3331,30,30,3,0,0.0,0,1.3096,0,1,48.0,2.0,53,1.0,1,-1.67966112129,-1.67966112129,-4.55318324544,,11.0,11.0,7.0,,-0.790372012354,-4.55318324544,3.76281123309,14.0,7.0
18149,3331,17,17,28,0,0.0,0,0.96712,0,1,2.0,2.0,8,1.0,1,7.91527381992,7.91527381992,2.96076698229,,32.0,32.0,25.0,,10.1851899451,2.96076698229,7.22442296281,37.0,25.0
18150,3331,14,0,10,0,0.0,0,0.90981,0,1,38.0,1.0,41,1.0,1,1.62198984014,,-0.999389721996,,21.0,,12.0,,1.62198984014,-0.999389721996,2.62137956214,21.0,12.0
18151,3331,19,0,17,0,0.0,0,1.0128,0,1,1.0,1.0,5,1.0,1,9.26204637315,,7.91527381992,,35.0,,32.0,,9.26204637315,7.91527381992,1.34677255323,35.0,32.0
18152,3331,14,9,2,2,0.0,0,0.78796,0,1,11.0,3.0,15,2.0,1,1.62198984014,4.60411538307,2.00315394455,2.00315394455,21.0,27.0,24.0,24.0,9.51491040069,5.77775038674,3.73716001395,36.0,29.0
18153,3331,17,0,13,13,0.0,0,1.1473,0,1,5.0,1.0,10,2.0,1,7.91527381992,,-7.94915838656,-7.94915838656,32.0,,6.0,6.0,7.91527381992,5.83468624964,2.08058757028,32.0,30.0
18154,3331,19,0,17,0,0.0,0,1.0663,0,1,1.0,1.0,5,1.0,1,9.26204637315,,7.91527381992,,35.0,,32.0,,9.26204637315,7.91527381992,1.34677255323,35.0,32.0
18155,3331,30,0,29,0,0.0,0,1.0828,0,1,49.0,1.0,56,1.0,1,-1.67966112129,,-28.9998232423,,11.0,,3.0,,-1.67966112129,-28.9998232423,27.320162121,11.0,3.0
18156,3331,17,0,13,0,0.0,0,0.90087,0,1,5.0,1.0,9,1.0,1,7.91527381992,,-7.94915838656,,32.0,,6.0,,7.91527381992,-7.94915838656,15.8644322065,32.0,6.0
18157,3331,28,0,11,0,0.0,0,0.97372,0,2,8.0,1.0,13,1.0,0,2.96076698229,,4.85660050214,,25.0,,28.0,,2.96076698229,4.85660050214,-1.89583351985,25.0,28.0
18158,3331,14,0,21,0,0.0,0,0.98593,0,1,38.0,1.0,45,1.0,1,1.62198984014,,-29.9839683362,,21.0,,2.0,,1.62198984014,-29.9839683362,31.6059581763,21.0,2.0
18159,3331,9,9,10,9,0.0,0,0.90071,0,1,14.0,2.0,23,3.0,1,4.60411538307,4.60411538307,-0.999389721996,4.60411538307,27.0,27.0,12.0,27.0,11.4691068127,8.87452378388,2.59458302882,38.0,34.0
18160,3331,13,4,11,4,0.0,0,1.1781,0,2,46.0,3.0,51,3.0,0,-7.94915838656,-12.2513861861,4.85660050214,-12.2513861861,6.0,5.0,28.0,5.0,-4.05080383131,-1.8598253946,-2.19097843671,8.0,10.0
18161,3331,13,0,9,9,0.0,0,1.058,0,2,9.0,1.0,14,2.0,0,-7.94915838656,,4.60411538307,4.60411538307,6.0,,27.0,27.0,-7.94915838656,11.4691068127,-19.4182651993,6.0,38.0
18162,3331,28,0,24,0,0.0,0,1.0453,0,2,8.0,1.0,12,1.0,0,2.96076698229,,3.47654362359,,25.0,,26.0,,2.96076698229,3.47654362359,-0.5157766413,25.0,26.0
18163,3331,10,0,30,30,0.0,0,1.0343,0,1,41.0,1.0,48,2.0,1,-0.999389721996,,-1.67966112129,-1.67966112129,12.0,,11.0,11.0,-0.999389721996,-0.790372012354,-0.209017709642,12.0,14.0
18164,3331,14,9,2,2,0.0,0,0.8342,0,1,11.0,3.0,15,2.0,1,1.62198984014,4.60411538307,2.00315394455,2.00315394455,21.0,27.0,24.0,24.0,9.51491040069,5.77775038674,3.73716001395,36.0,29.0
18165,3331,14,14,10,0,0.0,0,0.81952,0,1,36.0,2.0,41,1.0,1,1.62198984014,1.62198984014,-0.999389721996,,21.0,21.0,12.0,,6.75282558451,-0.999389721996,7.75221530651,31.0,12.0
18166,3331,28,0,24,0,0.0,0,1.0798,0,1,8.0,1.0,12,1.0,1,2.96076698229,,3.47654362359,,25.0,,26.0,,2.96076698229,3.47654362359,-0.5157766413,25.0,26.0
18167,3331,9,0,27,0,0.0,0,0.8899,0,1,22.0,1.0,31,1.0,1,4.60411538307,,-0.322427844884,,27.0,,16.0,,4.60411538307,-0.322427844884,4.92654322795,27.0,16.0
18168,3331,13,13,9,9,0.0,0,0.81419,0,2,10.0,2.0,14,2.0,0,-7.94915838656,-7.94915838656,4.60411538307,4.60411538307,6.0,6.0,27.0,27.0,5.83468624964,11.4691068127,-5.63442056306,30.0,38.0
18169,3331,2,0,12,0,0.0,0,1.2331,0,1,16.0,1.0,27,1.0,1,2.00315394455,,1.77206931136,,24.0,,22.0,,2.00315394455,1.77206931136,0.23108463319,24.0,22.0
18170,3331,14,0,10,0,0.0,0,0.85888,0,1,38.0,1.0,41,1.0,1,1.62198984014,,-0.999389721996,,21.0,,12.0,,1.62198984014,-0.999389721996,2.62137956214,21.0,12.0
18171,3331,13,4,5,0,0.0,0,1.1185,0,2,46.0,3.0,54,1.0,0,-7.94915838656,-12.2513861861,-0.29100562703,,6.0,5.0,17.0,,-4.05080383131,-0.29100562703,-3.75979820428,8.0,17.0
18172,3331,14,9,2,0,0.0,0,0.88174,0,1,11.0,3.0,16,1.0,1,1.62198984014,4.60411538307,2.00315394455,,21.0,27.0,24.0,,9.51491040069,2.00315394455,7.51175645614,36.0,24.0
18173,3331,2,2,10,9,0.0,0,1.5252,0,2,15.0,2.0,23,3.0,0,2.00315394455,2.00315394455,-0.999389721996,4.60411538307,24.0,24.0,12.0,27.0,5.77775038674,8.87452378388,-3.09677339714,29.0,34.0
18174,3331,9,9,11,16,0.0,0,1.5747,0,1,14.0,2.0,19,3.0,1,4.60411538307,4.60411538307,4.85660050214,1.01934460306,27.0,27.0,28.0,19.0,11.4691068127,1.93359467533,9.53551213737,38.0,23.0
18175,3331,2,17,13,13,0.0,0,1.3318,0,1,4.0,3.0,10,2.0,1,2.00315394455,7.91527381992,-7.94915838656,-7.94915838656,24.0,32.0,6.0,6.0,25.069303161,5.83468624964,19.2346169114,39.0,30.0
18176,3331,30,0,29,29,0.0,0,1.3034,0,1,49.0,1.0,55,2.0,1,-1.67966112129,,-28.9998232423,-28.9998232423,11.0,,3.0,3.0,-1.67966112129,-31.4726779314,29.7930168101,11.0,1.0
18177,3331,5,14,10,10,0.0,0,2.8245,0,2,33.0,3.0,40,2.0,0,-0.29100562703,1.62198984014,-0.999389721996,-0.999389721996,17.0,21.0,12.0,12.0,1.12884015782,0.999578790677,0.129261367143,20.0,18.0
18178,3331,5,14,14,0,0.0,0,1.8881,0,2,33.0,3.0,38,1.0,0,-0.29100562703,1.62198984014,1.62198984014,,17.0,21.0,21.0,,1.12884015782,1.62198984014,-0.49314968232,20.0,21.0
18179,3331,30,0,29,29,0.0,0,0.98779,0,1,49.0,1.0,55,2.0,1,-1.67966112129,,-28.9998232423,-28.9998232423,11.0,,3.0,3.0,-1.67966112129,-31.4726779314,29.7930168101,11.0,1.0
18180,3331,5,14,10,21,0.0,0,1.8932,0,1,33.0,3.0,39,3.0,1,-0.29100562703,1.62198984014,-0.999389721996,-29.9839683362,17.0,21.0,12.0,2.0,1.12884015782,-0.957825272949,2.08666543077,20.0,13.0
18181,3331,10,10,13,4,0.0,0,1.0031,0,1,40.0,2.0,46,3.0,1,-0.999389721996,-0.999389721996,-7.94915838656,-12.2513861861,12.0,12.0,6.0,5.0,0.999578790677,-4.05080383131,5.05038262199,18.0,8.0
18182,3331,3,3,14,14,0.0,0,0.85394,0,2,28.0,2.0,36,2.0,0,-4.55318324544,-4.55318324544,1.62198984014,1.62198984014,7.0,7.0,21.0,21.0,-0.45542674034,6.75282558451,-7.20825232485,15.0,31.0
18183,3331,29,2,16,0,0.0,0,1.7321,0,2,24.0,3.0,35,1.0,0,-28.9998232423,2.00315394455,1.01934460306,,3.0,24.0,19.0,,-18.1671465398,1.01934460306,-19.1864911429,4.0,19.0
18184,3331,10,21,30,30,0.0,0,1.3444,0,2,39.0,3.0,48,2.0,0,-0.999389721996,-29.9839683362,-1.67966112129,-1.67966112129,12.0,2.0,11.0,11.0,-0.957825272949,-0.790372012354,-0.167453260595,13.0,14.0
18185,3331,21,0,3,0,0.0,0,2.5305,0,2,45.0,1.0,53,1.0,0,-29.9839683362,,-4.55318324544,,2.0,,7.0,,-29.9839683362,-4.55318324544,-25.4307850908,2.0,7.0
18186,3331,14,9,2,0,0.0,0,1.34,0,1,11.0,3.0,16,1.0,1,1.62198984014,4.60411538307,2.00315394455,,21.0,27.0,24.0,,9.51491040069,2.00315394455,7.51175645614,36.0,24.0
18187,3331,19,0,11,11,0.0,0,1.3792,0,2,1.0,1.0,6,2.0,0,9.26204637315,,4.85660050214,4.85660050214,35.0,,28.0,28.0,9.26204637315,8.75014076314,0.51190561001,35.0,33.0
18188,3331,30,0,5,0,0.0,0,1.2359,0,2,49.0,1.0,54,1.0,0,-1.67966112129,,-0.29100562703,,11.0,,17.0,,-1.67966112129,-0.29100562703,-1.38865549426,11.0,17.0
18189,3331,11,0,9,0,0.0,0,1.5209,0,2,13.0,1.0,22,1.0,0,4.85660050214,,4.60411538307,,28.0,,27.0,,4.85660050214,4.60411538307,0.25248511907,28.0,27.0
18190,3331,5,14,10,21,0.0,0,1.2311,0,1,33.0,3.0,39,3.0,1,-0.29100562703,1.62198984014,-0.999389721996,-29.9839683362,17.0,21.0,12.0,2.0,1.12884015782,-0.957825272949,2.08666543077,20.0,13.0
18191,3331,11,11,24,0,0.0,0,0.78995,0,1,6.0,2.0,12,1.0,1,4.85660050214,4.85660050214,3.47654362359,,28.0,28.0,26.0,,8.75014076314,3.47654362359,5.27359713955,33.0,26.0
18192,3331,17,17,11,11,0.0,0,0.79749,0,2,2.0,2.0,6,2.0,0,7.91527381992,7.91527381992,4.85660050214,4.85660050214,32.0,32.0,28.0,28.0,10.1851899451,8.75014076314,1.43504918196,37.0,33.0
18193,3331,28,0,11,0,0.0,0,1.0006,0,2,8.0,1.0,13,1.0,0,2.96076698229,,4.85660050214,,25.0,,28.0,,2.96076698229,4.85660050214,-1.89583351985,25.0,28.0
18194,3331,12,0,5,14,0.0,0,1.2021,0,1,27.0,1.0,33,3.0,1,1.77206931136,,-0.29100562703,1.62198984014,22.0,,17.0,21.0,1.77206931136,1.12884015782,0.64322915354,22.0,20.0
18195,3331,21,0,30,0,0.0,0,1.0217,0,2,45.0,1.0,49,1.0,0,-29.9839683362,,-1.67966112129,,2.0,,11.0,,-29.9839683362,-1.67966112129,-28.3043072149,2.0,11.0
18196,3331,14,0,21,0,0.0,0,0.83139,0,1,38.0,1.0,45,1.0,1,1.62198984014,,-29.9839683362,,21.0,,2.0,,1.62198984014,-29.9839683362,31.6059581763,21.0,2.0
18197,3331,11,16,3,3,0.0,0,1.0554,0,1,19.0,3.0,28,2.0,1,4.85660050214,1.01934460306,-4.55318324544,-4.55318324544,28.0,19.0,7.0,7.0,1.93359467533,-0.45542674034,2.38902141567,23.0,15.0
18198,3331,13,13,2,2,0.0,0,0.87225,0,1,10.0,2.0,15,2.0,1,-7.94915838656,-7.94915838656,2.00315394455,2.00315394455,6.0,6.0,24.0,24.0,5.83468624964,5.77775038674,0.0569358629,30.0,29.0
18199,3331,9,0,3,3,0.0,0,0.8472,0,1,22.0,1.0,28,2.0,1,4.60411538307,,-4.55318324544,-4.55318324544,27.0,,7.0,7.0,4.60411538307,-0.45542674034,5.05954212341,27.0,15.0
18200,3331,14,0,13,4,0.0,0,1.2544,0,1,38.0,1.0,46,3.0,1,1.62198984014,,-7.94915838656,-12.2513861861,21.0,,6.0,5.0,1.62198984014,-4.05080383131,5.67279367145,21.0,8.0
18201,3331,30,30,5,0,0.0,0,0.77356,0,1,48.0,2.0,54,1.0,1,-1.67966112129,-1.67966112129,-0.29100562703,,11.0,11.0,17.0,,-0.790372012354,-0.29100562703,-0.499366385324,14.0,17.0
18202,3331,13,13,2,2,0.0,0,0.89605,0,2,10.0,2.0,15,2.0,0,-7.94915838656,-7.94915838656,2.00315394455,2.00315394455,6.0,6.0,24.0,24.0,5.83468624964,5.77775038674,0.0569358629,30.0,29.0
18203,3331,30,0,29,29,0.0,0,0.80754,0,1,49.0,1.0,55,2.0,1,-1.67966112129,,-28.9998232423,-28.9998232423,11.0,,3.0,3.0,-1.67966112129,-31.4726779314,29.7930168101,11.0,1.0
18204,3331,2,17,13,0,0.0,0,0.84154,0,1,4.0,3.0,9,1.0,1,2.00315394455,7.91527381992,-7.94915838656,,24.0,32.0,6.0,,25.069303161,-7.94915838656,33.0184615476,39.0,6.0
18205,3331,16,0,10,10,0.0,0,1.0708,0,2,35.0,1.0,40,2.0,0,1.01934460306,,-0.999389721996,-0.999389721996,19.0,,12.0,12.0,1.01934460306,0.999578790677,0.019765812383,19.0,18.0
18206,3331,10,9,5,14,0.0,0,0.78467,0,1,23.0,3.0,33,3.0,1,-0.999389721996,4.60411538307,-0.29100562703,1.62198984014,12.0,27.0,17.0,21.0,8.87452378388,1.12884015782,7.74568362606,34.0,20.0
18207,3331,9,9,10,9,0.0,0,0.74517,0,1,14.0,2.0,23,3.0,1,4.60411538307,4.60411538307,-0.999389721996,4.60411538307,27.0,27.0,12.0,27.0,11.4691068127,8.87452378388,2.59458302882,38.0,34.0
18208,3331,12,0,5,14,0.0,0,1.0306,0,1,27.0,1.0,33,3.0,1,1.77206931136,,-0.29100562703,1.62198984014,22.0,,17.0,21.0,1.77206931136,1.12884015782,0.64322915354,22.0,20.0
18209,3331,13,4,11,4,0.0,0,1.3764,0,2,46.0,3.0,51,3.0,0,-7.94915838656,-12.2513861861,4.85660050214,-12.2513861861,6.0,5.0,28.0,5.0,-4.05080383131,-1.8598253946,-2.19097843671,8.0,10.0
18210,3331,2,2,29,2,0.0,0,0.84892,0,1,15.0,2.0,24,3.0,1,2.00315394455,2.00315394455,-28.9998232423,2.00315394455,24.0,24.0,3.0,24.0,5.77775038674,-18.1671465398,23.9448969265,29.0,4.0
18211,3331,11,16,12,0,0.0,0,1.0003,0,1,19.0,3.0,27,1.0,1,4.85660050214,1.01934460306,1.77206931136,,28.0,19.0,22.0,,1.93359467533,1.77206931136,0.16152536397,23.0,22.0
18212,3331,16,0,10,0,0.0,0,0.86619,0,1,35.0,1.0,41,1.0,1,1.01934460306,,-0.999389721996,,19.0,,12.0,,1.01934460306,-0.999389721996,2.01873432506,19.0,12.0
18213,3331,11,11,13,13,0.0,0,0.89421,0,1,6.0,2.0,10,2.0,1,4.85660050214,4.85660050214,-7.94915838656,-7.94915838656,28.0,28.0,6.0,6.0,8.75014076314,5.83468624964,2.9154545135,33.0,30.0
18214,3331,2,17,13,13,0.0,0,0.98103,0,1,4.0,3.0,10,2.0,1,2.00315394455,7.91527381992,-7.94915838656,-7.94915838656,24.0,32.0,6.0,6.0,25.069303161,5.83468624964,19.2346169114,39.0,30.0
18215,3331,2,2,10,9,0.0,0,0.8978,0,2,15.0,2.0,23,3.0,0,2.00315394455,2.00315394455,-0.999389721996,4.60411538307,24.0,24.0,12.0,27.0,5.77775038674,8.87452378388,-3.09677339714,29.0,34.0
18216,3331,5,14,10,10,0.0,0,1.0619,0,1,33.0,3.0,40,2.0,1,-0.29100562703,1.62198984014,-0.999389721996,-0.999389721996,17.0,21.0,12.0,12.0,1.12884015782,0.999578790677,0.129261367143,20.0,18.0
18217,3331,13,0,11,0,0.0,0,0.73586,0,2,9.0,1.0,13,1.0,0,-7.94915838656,,4.85660050214,,6.0,,28.0,,-7.94915838656,4.85660050214,-12.8057588887,6.0,28.0
18218,3331,12,0,14,14,0.0,0,2.94,0,2,27.0,1.0,36,2.0,0,1.77206931136,,1.62198984014,1.62198984014,22.0,,21.0,21.0,1.77206931136,6.75282558451,-4.98075627315,22.0,31.0
18219,3331,13,13,9,9,0.0,0,1.3566,0,2,10.0,2.0,14,2.0,0,-7.94915838656,-7.94915838656,4.60411538307,4.60411538307,6.0,6.0,27.0,27.0,5.83468624964,11.4691068127,-5.63442056306,30.0,38.0
18220,3331,29,2,5,14,0.0,0,1.1047,0,2,24.0,3.0,33,3.0,0,-28.9998232423,2.00315394455,-0.29100562703,1.62198984014,3.0,24.0,17.0,21.0,-18.1671465398,1.12884015782,-19.2959866976,4.0,20.0
18221,3331,17,0,13,0,0.0,0,1.1384,0,1,5.0,1.0,9,1.0,1,7.91527381992,,-7.94915838656,,32.0,,6.0,,7.91527381992,-7.94915838656,15.8644322065,32.0,6.0
18222,3331,13,0,11,0,0.0,0,1.7093,0,2,9.0,1.0,13,1.0,0,-7.94915838656,,4.85660050214,,6.0,,28.0,,-7.94915838656,4.85660050214,-12.8057588887,6.0,28.0
18223,3331,17,0,14,9,0.0,0,0.70423,0,2,5.0,1.0,11,3.0,0,7.91527381992,,1.62198984014,4.60411538307,32.0,,21.0,27.0,7.91527381992,9.51491040069,-1.59963658077,32.0,36.0
18224,3331,28,0,14,9,0.0,0,0.82819,0,2,8.0,1.0,11,3.0,0,2.96076698229,,1.62198984014,4.60411538307,25.0,,21.0,27.0,2.96076698229,9.51491040069,-6.5541434184,25.0,36.0
18225,3331,11,4,3,21,0.0,0,1.3298,0,1,51.0,3.0,57,3.0,1,4.85660050214,-12.2513861861,-4.55318324544,-29.9839683362,28.0,5.0,7.0,2.0,-1.8598253946,-3.24965984599,1.38983445139,10.0,9.0
18226,3331,24,0,2,2,0.0,0,0.79653,0,2,12.0,1.0,15,2.0,0,3.47654362359,,2.00315394455,2.00315394455,26.0,,24.0,24.0,3.47654362359,5.77775038674,-2.30120676315,26.0,29.0
18227,3331,14,14,10,0,0.0,0,0.70428,0,1,36.0,2.0,41,1.0,1,1.62198984014,1.62198984014,-0.999389721996,,21.0,21.0,12.0,,6.75282558451,-0.999389721996,7.75221530651,31.0,12.0
18228,3331,13,4,3,0,0.0,0,1.5428,0,1,46.0,3.0,53,1.0,1,-7.94915838656,-12.2513861861,-4.55318324544,,6.0,5.0,7.0,,-4.05080383131,-4.55318324544,0.50237941413,8.0,7.0
18229,3331,29,2,5,14,0.0,0,1.229,0,2,24.0,3.0,33,3.0,0,-28.9998232423,2.00315394455,-0.29100562703,1.62198984014,3.0,24.0,17.0,21.0,-18.1671465398,1.12884015782,-19.2959866976,4.0,20.0
18230,3331,2,2,9,0,0.0,0,0.94779,0,2,15.0,2.0,22,1.0,0,2.00315394455,2.00315394455,4.60411538307,,24.0,24.0,27.0,,5.77775038674,4.60411538307,1.17363500367,29.0,27.0
18231,3331,27,0,14,0,0.0,0,0.79205,0,2,31.0,1.0,38,1.0,0,-0.322427844884,,1.62198984014,,16.0,,21.0,,-0.322427844884,1.62198984014,-1.94441768502,16.0,21.0
18232,3331,13,0,24,0,0.0,0,0.92409,0,2,9.0,1.0,12,1.0,0,-7.94915838656,,3.47654362359,,6.0,,26.0,,-7.94915838656,3.47654362359,-11.4257020102,6.0,26.0
18233,3331,27,0,14,0,0.0,0,1.0815,0,2,31.0,1.0,38,1.0,0,-0.322427844884,,1.62198984014,,16.0,,21.0,,-0.322427844884,1.62198984014,-1.94441768502,16.0,21.0
18234,3331,21,0,9,0,4.0677,2,1.5352,1,2,45.0,1.0,22,1.0,1,-29.9839683362,,4.60411538307,,2.0,,27.0,,-29.9839683362,4.60411538307,-34.5880837193,2.0,27.0
18236,3331,3,21,9,0,9.0997,2,1.3811,2,2,57.0,3.0,22,1.0,1,-4.55318324544,-29.9839683362,4.60411538307,,7.0,2.0,27.0,,-3.24965984599,4.60411538307,-7.85377522906,9.0,27.0
18238,3331,3,0,9,0,14.592,2,1.0282,2,2,53.0,1.0,22,1.0,1,-4.55318324544,,4.60411538307,,7.0,,27.0,,-4.55318324544,4.60411538307,-9.15729862851,7.0,27.0
18239,3331,14,9,9,0,19.063,2,1.8767,2,1,11.0,3.0,22,1.0,1,1.62198984014,4.60411538307,4.60411538307,,21.0,27.0,27.0,,9.51491040069,4.60411538307,4.91079501762,36.0,27.0
18241,3331,13,13,9,0,26.086,2,1.9898,2,1,10.0,2.0,22,1.0,1,-7.94915838656,-7.94915838656,4.60411538307,,6.0,6.0,27.0,,5.83468624964,4.60411538307,1.23057086657,30.0,27.0
18243,3331,9,9,9,0,31.098,2,1.4189,1,1,14.0,2.0,22,1.0,1,4.60411538307,4.60411538307,4.60411538307,,27.0,27.0,27.0,,11.4691068127,4.60411538307,6.86499142963,38.0,27.0
18245,3331,11,11,9,0,36.076,2,1.3544,2,1,6.0,2.0,22,1.0,1,4.85660050214,4.85660050214,4.60411538307,,28.0,28.0,27.0,,8.75014076314,4.60411538307,4.14602538007,33.0,27.0
18246,3331,5,14,9,0,40.563,2,1.5406,1,2,33.0,3.0,22,1.0,1,-0.29100562703,1.62198984014,4.60411538307,,17.0,21.0,27.0,,1.12884015782,4.60411538307,-3.47527522525,20.0,27.0
18248,3331,29,29,9,0,47.106,2,1.382,1,2,55.0,2.0,22,1.0,1,-28.9998232423,-28.9998232423,4.60411538307,,3.0,3.0,27.0,,-31.4726779314,4.60411538307,-36.0767933145,1.0,27.0
18249,3331,12,0,9,0,51.559,2,2.0658,2,2,27.0,1.0,22,1.0,1,1.77206931136,,4.60411538307,,22.0,,27.0,,1.77206931136,4.60411538307,-2.83204607171,22.0,27.0
18251,3331,2,17,9,0,62.096,2,2.1789,1,1,4.0,3.0,22,1.0,1,2.00315394455,7.91527381992,4.60411538307,,24.0,32.0,27.0,,25.069303161,4.60411538307,20.4651877779,39.0,27.0
18253,3331,28,0,9,0,69.121,2,1.6713,1,1,8.0,1.0,22,1.0,1,2.96076698229,,4.60411538307,,25.0,,27.0,,2.96076698229,4.60411538307,-1.64334840078,25.0,27.0
18254,3331,10,10,9,0,73.559,2,1.2608,2,2,40.0,2.0,22,1.0,1,-0.999389721996,-0.999389721996,4.60411538307,,12.0,12.0,27.0,,0.999578790677,4.60411538307,-3.60453659239,18.0,27.0
18256,3331,27,0,9,0,80.094,2,1.3467,1,2,31.0,1.0,22,1.0,1,-0.322427844884,,4.60411538307,,16.0,,27.0,,-0.322427844884,4.60411538307,-4.92654322795,16.0,27.0
18258,3331,14,0,9,0,86.582,2,1.0502,1,2,38.0,1.0,22,1.0,1,1.62198984014,,4.60411538307,,21.0,,27.0,,1.62198984014,4.60411538307,-2.98212554293,21.0,27.0
18260,3331,10,21,9,0,91.586,2,1.3669,1,2,39.0,3.0,22,1.0,1,-0.999389721996,-29.9839683362,4.60411538307,,12.0,2.0,27.0,,-0.957825272949,4.60411538307,-5.56194065602,13.0,27.0
18262,3331,10,9,9,0,99.076,2,1.8141,1,1,23.0,3.0,22,1.0,0,-0.999389721996,4.60411538307,4.60411538307,,12.0,27.0,27.0,,8.87452378388,4.60411538307,4.27040840081,34.0,27.0
18264,3331,30,30,9,0,107.6,2,1.3867,1,2,48.0,2.0,22,1.0,1,-1.67966112129,-1.67966112129,4.60411538307,,11.0,11.0,27.0,,-0.790372012354,4.60411538307,-5.39448739542,14.0,27.0
